From (date);From (time);Until (date);Until (time);EAN code;Meter;Meter type;Register;Volume;Unit;Validation status;Caloric upper value;Description
04/11/2023;09:00:00;04/11/2023;10:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;5,140;kWh;Read;;
04/11/2023;10:00:00;04/11/2023;11:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
04/11/2023;10:00:00;04/11/2023;11:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
04/11/2023;11:00:00;04/11/2023;12:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
04/11/2023;11:00:00;04/11/2023;12:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
04/11/2023;12:00:00;04/11/2023;13:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,288;m³;Read;;
04/11/2023;12:00:00;04/11/2023;13:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;14,551;kWh;Read;;
04/11/2023;13:00:00;04/11/2023;14:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
04/11/2023;13:00:00;04/11/2023;14:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
04/11/2023;14:00:00;04/11/2023;15:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
04/11/2023;14:00:00;04/11/2023;15:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
04/11/2023;15:00:00;04/11/2023;16:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
04/11/2023;15:00:00;04/11/2023;16:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
04/11/2023;16:00:00;04/11/2023;17:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,076;m³;Read;;
04/11/2023;16:00:00;04/11/2023;17:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;12,156;kWh;Read;;
04/11/2023;17:00:00;04/11/2023;18:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,263;m³;Read;;
04/11/2023;17:00:00;04/11/2023;18:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;2,971;kWh;Read;;
04/11/2023;18:00:00;04/11/2023;19:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,305;m³;Read;;
04/11/2023;18:00:00;04/11/2023;19:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;3,446;kWh;Read;;
04/11/2023;19:00:00;04/11/2023;20:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
04/11/2023;19:00:00;04/11/2023;20:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
04/11/2023;20:00:00;04/11/2023;21:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
04/11/2023;20:00:00;04/11/2023;21:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
04/11/2023;21:00:00;04/11/2023;22:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
04/11/2023;21:00:00;04/11/2023;22:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
04/11/2023;22:00:00;04/11/2023;23:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,548;m³;Read;;
04/11/2023;22:00:00;04/11/2023;23:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;6,191;kWh;Read;;
04/11/2023;23:00:00;05/11/2023;00:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
04/11/2023;23:00:00;05/11/2023;00:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
05/11/2023;00:00:00;05/11/2023;01:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
05/11/2023;00:00:00;05/11/2023;01:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
05/11/2023;01:00:00;05/11/2023;02:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
05/11/2023;01:00:00;05/11/2023;02:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
05/11/2023;02:00:00;05/11/2023;03:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
05/11/2023;02:00:00;05/11/2023;03:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
05/11/2023;03:00:00;05/11/2023;04:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
05/11/2023;03:00:00;05/11/2023;04:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
05/11/2023;04:00:00;05/11/2023;05:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
05/11/2023;04:00:00;05/11/2023;05:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
05/11/2023;05:00:00;05/11/2023;06:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
05/11/2023;05:00:00;05/11/2023;06:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
05/11/2023;06:00:00;05/11/2023;07:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,045;m³;Read;;
05/11/2023;06:00:00;05/11/2023;07:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;11,806;kWh;Read;;
05/11/2023;07:00:00;05/11/2023;08:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,366;m³;Read;;
05/11/2023;07:00:00;05/11/2023;08:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;4,135;kWh;Read;;
05/11/2023;08:00:00;05/11/2023;09:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
05/11/2023;08:00:00;05/11/2023;09:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
05/11/2023;09:00:00;05/11/2023;10:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,511;m³;Read;;
05/11/2023;09:00:00;05/11/2023;10:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;5,773;kWh;Read;;
05/11/2023;10:00:00;05/11/2023;11:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,049;m³;Read;;
05/11/2023;10:00:00;05/11/2023;11:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;11,851;kWh;Read;;
05/11/2023;11:00:00;05/11/2023;12:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
05/11/2023;11:00:00;05/11/2023;12:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
05/11/2023;12:00:00;05/11/2023;13:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,983;m³;Read;;
05/11/2023;12:00:00;05/11/2023;13:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;11,106;kWh;Read;;
05/11/2023;13:00:00;05/11/2023;14:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
05/11/2023;13:00:00;05/11/2023;14:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
05/11/2023;14:00:00;05/11/2023;15:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
05/11/2023;14:00:00;05/11/2023;15:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
05/11/2023;15:00:00;05/11/2023;16:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,311;m³;Read;;
05/11/2023;15:00:00;05/11/2023;16:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;3,514;kWh;Read;;
05/11/2023;16:00:00;05/11/2023;17:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
05/11/2023;16:00:00;05/11/2023;17:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
05/11/2023;17:00:00;05/11/2023;18:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,477;m³;Read;;
05/11/2023;17:00:00;05/11/2023;18:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;5,389;kWh;Read;;
05/11/2023;18:00:00;05/11/2023;19:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,727;m³;Read;;
05/11/2023;18:00:00;05/11/2023;19:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;8,213;kWh;Read;;
05/11/2023;19:00:00;05/11/2023;20:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
05/11/2023;19:00:00;05/11/2023;20:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
05/11/2023;20:00:00;05/11/2023;21:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
05/11/2023;20:00:00;05/11/2023;21:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
05/11/2023;21:00:00;05/11/2023;22:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
05/11/2023;21:00:00;05/11/2023;22:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
05/11/2023;22:00:00;05/11/2023;23:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,632;m³;Read;;
05/11/2023;22:00:00;05/11/2023;23:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;7,140;kWh;Read;;
05/11/2023;23:00:00;06/11/2023;00:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
05/11/2023;23:00:00;06/11/2023;00:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
06/11/2023;00:00:00;06/11/2023;01:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
06/11/2023;00:00:00;06/11/2023;01:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
06/11/2023;01:00:00;06/11/2023;02:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
06/11/2023;01:00:00;06/11/2023;02:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
06/11/2023;02:00:00;06/11/2023;03:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
06/11/2023;02:00:00;06/11/2023;03:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
06/11/2023;03:00:00;06/11/2023;04:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
06/11/2023;03:00:00;06/11/2023;04:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
06/11/2023;04:00:00;06/11/2023;05:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
06/11/2023;04:00:00;06/11/2023;05:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
06/11/2023;05:00:00;06/11/2023;06:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,017;m³;Read;;
06/11/2023;05:00:00;06/11/2023;06:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;11,490;kWh;Read;;
06/11/2023;06:00:00;06/11/2023;07:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,709;m³;Read;;
06/11/2023;06:00:00;06/11/2023;07:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;8,010;kWh;Read;;
06/11/2023;07:00:00;06/11/2023;08:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
06/11/2023;07:00:00;06/11/2023;08:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
06/11/2023;08:00:00;06/11/2023;09:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
06/11/2023;08:00:00;06/11/2023;09:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
06/11/2023;09:00:00;06/11/2023;10:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
06/11/2023;09:00:00;06/11/2023;10:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
06/11/2023;10:00:00;06/11/2023;11:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,446;m³;Read;;
06/11/2023;10:00:00;06/11/2023;11:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;5,039;kWh;Read;;
06/11/2023;11:00:00;06/11/2023;12:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
06/11/2023;11:00:00;06/11/2023;12:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
06/11/2023;12:00:00;06/11/2023;13:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,048;m³;Read;;
06/11/2023;12:00:00;06/11/2023;13:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;11,840;kWh;Read;;
06/11/2023;13:00:00;06/11/2023;14:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
06/11/2023;13:00:00;06/11/2023;14:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
06/11/2023;14:00:00;06/11/2023;15:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
06/11/2023;14:00:00;06/11/2023;15:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
06/11/2023;15:00:00;06/11/2023;16:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
06/11/2023;15:00:00;06/11/2023;16:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
06/11/2023;16:00:00;06/11/2023;17:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
06/11/2023;16:00:00;06/11/2023;17:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
06/11/2023;17:00:00;06/11/2023;18:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,116;m³;Read;;
06/11/2023;17:00:00;06/11/2023;18:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;12,608;kWh;Read;;
06/11/2023;18:00:00;06/11/2023;19:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
06/11/2023;18:00:00;06/11/2023;19:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
06/11/2023;19:00:00;06/11/2023;20:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
06/11/2023;19:00:00;06/11/2023;20:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
06/11/2023;20:00:00;06/11/2023;21:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,264;m³;Read;;
06/11/2023;20:00:00;06/11/2023;21:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;2,983;kWh;Read;;
06/11/2023;21:00:00;06/11/2023;22:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
06/11/2023;21:00:00;06/11/2023;22:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
06/11/2023;22:00:00;06/11/2023;23:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,501;m³;Read;;
06/11/2023;22:00:00;06/11/2023;23:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;5,660;kWh;Read;;
06/11/2023;23:00:00;07/11/2023;00:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
06/11/2023;23:00:00;07/11/2023;00:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
07/11/2023;00:00:00;07/11/2023;01:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
07/11/2023;00:00:00;07/11/2023;01:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
07/11/2023;01:00:00;07/11/2023;02:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
07/11/2023;01:00:00;07/11/2023;02:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
07/11/2023;02:00:00;07/11/2023;03:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
07/11/2023;02:00:00;07/11/2023;03:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
07/11/2023;03:00:00;07/11/2023;04:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
07/11/2023;03:00:00;07/11/2023;04:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
07/11/2023;04:00:00;07/11/2023;05:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
07/11/2023;04:00:00;07/11/2023;05:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
07/11/2023;05:00:00;07/11/2023;06:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,102;m³;Read;;
07/11/2023;05:00:00;07/11/2023;06:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;12,450;kWh;Read;;
07/11/2023;06:00:00;07/11/2023;07:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,453;m³;Read;;
07/11/2023;06:00:00;07/11/2023;07:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;5,118;kWh;Read;;
07/11/2023;07:00:00;07/11/2023;08:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,493;m³;Read;;
07/11/2023;07:00:00;07/11/2023;08:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;5,570;kWh;Read;;
07/11/2023;08:00:00;07/11/2023;09:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
07/11/2023;08:00:00;07/11/2023;09:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
07/11/2023;09:00:00;07/11/2023;10:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,424;m³;Read;;
07/11/2023;09:00:00;07/11/2023;10:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;4,790;kWh;Read;;
07/11/2023;10:00:00;07/11/2023;11:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,660;m³;Read;;
07/11/2023;10:00:00;07/11/2023;11:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;7,456;kWh;Read;;
07/11/2023;11:00:00;07/11/2023;12:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
07/11/2023;11:00:00;07/11/2023;12:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
07/11/2023;12:00:00;07/11/2023;13:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
07/11/2023;12:00:00;07/11/2023;13:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
07/11/2023;13:00:00;07/11/2023;14:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
07/11/2023;13:00:00;07/11/2023;14:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
07/11/2023;14:00:00;07/11/2023;15:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
07/11/2023;14:00:00;07/11/2023;15:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
07/11/2023;15:00:00;07/11/2023;16:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
07/11/2023;15:00:00;07/11/2023;16:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
07/11/2023;16:00:00;07/11/2023;17:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,980;m³;Read;;
07/11/2023;16:00:00;07/11/2023;17:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;11,072;kWh;Read;;
07/11/2023;17:00:00;07/11/2023;18:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,296;m³;Read;;
07/11/2023;17:00:00;07/11/2023;18:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;3,344;kWh;Read;;
07/11/2023;18:00:00;07/11/2023;19:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
07/11/2023;18:00:00;07/11/2023;19:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
07/11/2023;19:00:00;07/11/2023;20:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,571;m³;Read;;
07/11/2023;19:00:00;07/11/2023;20:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;6,451;kWh;Read;;
07/11/2023;20:00:00;07/11/2023;21:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
07/11/2023;20:00:00;07/11/2023;21:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
07/11/2023;21:00:00;07/11/2023;22:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,188;m³;Read;;
07/11/2023;21:00:00;07/11/2023;22:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;13,422;kWh;Read;;
07/11/2023;22:00:00;07/11/2023;23:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,437;m³;Read;;
07/11/2023;22:00:00;07/11/2023;23:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;4,937;kWh;Read;;
07/11/2023;23:00:00;08/11/2023;00:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
07/11/2023;23:00:00;08/11/2023;00:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
08/11/2023;00:00:00;08/11/2023;01:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
08/11/2023;00:00:00;08/11/2023;01:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
08/11/2023;01:00:00;08/11/2023;02:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
