From (date);From (time);Until (date);Until (time);EAN code;Meter;Meter type;Register;Volume;Unit;Validation status;Description
26/12/2023;19:45:00;26/12/2023;20:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,553;kWh;Read;
26/12/2023;19:45:00;26/12/2023;20:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
26/12/2023;20:00:00;26/12/2023;20:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,682;kWh;Read;
26/12/2023;20:00:00;26/12/2023;20:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
26/12/2023;20:15:00;26/12/2023;20:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,445;kWh;Read;
26/12/2023;20:15:00;26/12/2023;20:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
26/12/2023;20:30:00;26/12/2023;20:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,716;kWh;Read;
26/12/2023;20:30:00;26/12/2023;20:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
26/12/2023;20:45:00;26/12/2023;21:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,598;kWh;Read;
26/12/2023;20:45:00;26/12/2023;21:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
26/12/2023;21:00:00;26/12/2023;21:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,267;kWh;Read;
26/12/2023;21:00:00;26/12/2023;21:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
26/12/2023;21:15:00;26/12/2023;21:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,240;kWh;Read;
26/12/2023;21:15:00;26/12/2023;21:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
26/12/2023;21:30:00;26/12/2023;21:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,217;kWh;Read;
26/12/2023;21:30:00;26/12/2023;21:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
26/12/2023;21:45:00;26/12/2023;22:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,253;kWh;Read;
26/12/2023;21:45:00;26/12/2023;22:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
26/12/2023;22:00:00;26/12/2023;22:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,264;kWh;Read;
26/12/2023;22:00:00;26/12/2023;22:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
26/12/2023;22:15:00;26/12/2023;22:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,276;kWh;Read;
26/12/2023;22:15:00;26/12/2023;22:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
26/12/2023;22:30:00;26/12/2023;22:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,234;kWh;Read;
26/12/2023;22:30:00;26/12/2023;22:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
26/12/2023;22:45:00;26/12/2023;23:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,211;kWh;Read;
26/12/2023;22:45:00;26/12/2023;23:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
26/12/2023;23:00:00;26/12/2023;23:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,177;kWh;Read;
26/12/2023;23:00:00;26/12/2023;23:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
26/12/2023;23:15:00;26/12/2023;23:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,164;kWh;Read;
26/12/2023;23:15:00;26/12/2023;23:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
26/12/2023;23:30:00;26/12/2023;23:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,143;kWh;Read;
26/12/2023;23:30:00;26/12/2023;23:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
26/12/2023;23:45:00;27/12/2023;00:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,150;kWh;Read;
26/12/2023;23:45:00;27/12/2023;00:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;00:00:00;27/12/2023;00:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,140;kWh;Read;
27/12/2023;00:00:00;27/12/2023;00:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;00:15:00;27/12/2023;00:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,151;kWh;Read;
27/12/2023;00:15:00;27/12/2023;00:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;00:30:00;27/12/2023;00:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,105;kWh;Read;
27/12/2023;00:30:00;27/12/2023;00:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;00:45:00;27/12/2023;01:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,105;kWh;Read;
27/12/2023;00:45:00;27/12/2023;01:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;01:00:00;27/12/2023;01:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,111;kWh;Read;
27/12/2023;01:00:00;27/12/2023;01:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;01:15:00;27/12/2023;01:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,119;kWh;Read;
27/12/2023;01:15:00;27/12/2023;01:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;01:30:00;27/12/2023;01:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,114;kWh;Read;
27/12/2023;01:30:00;27/12/2023;01:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;01:45:00;27/12/2023;02:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,113;kWh;Read;
27/12/2023;01:45:00;27/12/2023;02:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;02:00:00;27/12/2023;02:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,124;kWh;Read;
27/12/2023;02:00:00;27/12/2023;02:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;02:15:00;27/12/2023;02:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,103;kWh;Read;
27/12/2023;02:15:00;27/12/2023;02:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;02:30:00;27/12/2023;02:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,096;kWh;Read;
27/12/2023;02:30:00;27/12/2023;02:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;02:45:00;27/12/2023;03:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,116;kWh;Read;
27/12/2023;02:45:00;27/12/2023;03:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;03:00:00;27/12/2023;03:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,107;kWh;Read;
27/12/2023;03:00:00;27/12/2023;03:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;03:15:00;27/12/2023;03:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,112;kWh;Read;
27/12/2023;03:15:00;27/12/2023;03:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;03:30:00;27/12/2023;03:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,108;kWh;Read;
27/12/2023;03:30:00;27/12/2023;03:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;03:45:00;27/12/2023;04:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,123;kWh;Read;
27/12/2023;03:45:00;27/12/2023;04:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;04:00:00;27/12/2023;04:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,093;kWh;Read;
27/12/2023;04:00:00;27/12/2023;04:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;04:15:00;27/12/2023;04:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,098;kWh;Read;
27/12/2023;04:15:00;27/12/2023;04:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;04:30:00;27/12/2023;04:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,108;kWh;Read;
27/12/2023;04:30:00;27/12/2023;04:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;04:45:00;27/12/2023;05:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,110;kWh;Read;
27/12/2023;04:45:00;27/12/2023;05:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;05:00:00;27/12/2023;05:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,096;kWh;Read;
27/12/2023;05:00:00;27/12/2023;05:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;05:15:00;27/12/2023;05:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,116;kWh;Read;
27/12/2023;05:15:00;27/12/2023;05:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;05:30:00;27/12/2023;05:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,138;kWh;Read;
27/12/2023;05:30:00;27/12/2023;05:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;05:45:00;27/12/2023;06:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,111;kWh;Read;
27/12/2023;05:45:00;27/12/2023;06:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;06:00:00;27/12/2023;06:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,137;kWh;Read;
27/12/2023;06:00:00;27/12/2023;06:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;06:15:00;27/12/2023;06:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,208;kWh;Read;
27/12/2023;06:15:00;27/12/2023;06:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;06:30:00;27/12/2023;06:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,188;kWh;Read;
27/12/2023;06:30:00;27/12/2023;06:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;06:45:00;27/12/2023;07:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,179;kWh;Read;
27/12/2023;06:45:00;27/12/2023;07:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
27/12/2023;07:00:00;27/12/2023;07:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,221;kWh;Read;
27/12/2023;07:00:00;27/12/2023;07:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;07:15:00;27/12/2023;07:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,209;kWh;Read;
27/12/2023;07:15:00;27/12/2023;07:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;07:30:00;27/12/2023;07:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,203;kWh;Read;
27/12/2023;07:30:00;27/12/2023;07:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;07:45:00;27/12/2023;08:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,213;kWh;Read;
27/12/2023;07:45:00;27/12/2023;08:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;08:00:00;27/12/2023;08:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,235;kWh;Read;
27/12/2023;08:00:00;27/12/2023;08:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;08:15:00;27/12/2023;08:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,208;kWh;Read;
27/12/2023;08:15:00;27/12/2023;08:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;08:30:00;27/12/2023;08:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,192;kWh;Read;
27/12/2023;08:30:00;27/12/2023;08:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;08:45:00;27/12/2023;09:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,209;kWh;Read;
27/12/2023;08:45:00;27/12/2023;09:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;09:00:00;27/12/2023;09:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,232;kWh;Read;
27/12/2023;09:00:00;27/12/2023;09:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;09:15:00;27/12/2023;09:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,216;kWh;Read;
27/12/2023;09:15:00;27/12/2023;09:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;09:30:00;27/12/2023;09:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,216;kWh;Read;
27/12/2023;09:30:00;27/12/2023;09:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;09:45:00;27/12/2023;10:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,253;kWh;Read;
27/12/2023;09:45:00;27/12/2023;10:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;10:00:00;27/12/2023;10:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,251;kWh;Read;
27/12/2023;10:00:00;27/12/2023;10:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;10:15:00;27/12/2023;10:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,333;kWh;Read;
27/12/2023;10:15:00;27/12/2023;10:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;10:30:00;27/12/2023;10:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,230;kWh;Read;
27/12/2023;10:30:00;27/12/2023;10:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;10:45:00;27/12/2023;11:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,219;kWh;Read;
27/12/2023;10:45:00;27/12/2023;11:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;11:00:00;27/12/2023;11:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,254;kWh;Read;
27/12/2023;11:00:00;27/12/2023;11:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;11:15:00;27/12/2023;11:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,154;kWh;Read;
27/12/2023;11:15:00;27/12/2023;11:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;11:30:00;27/12/2023;11:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,090;kWh;Read;
27/12/2023;11:30:00;27/12/2023;11:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;11:45:00;27/12/2023;12:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,056;kWh;Read;
27/12/2023;11:45:00;27/12/2023;12:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;12:00:00;27/12/2023;12:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,067;kWh;Read;
27/12/2023;12:00:00;27/12/2023;12:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;12:15:00;27/12/2023;12:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,231;kWh;Read;
27/12/2023;12:15:00;27/12/2023;12:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;12:30:00;27/12/2023;12:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,368;kWh;Read;
27/12/2023;12:30:00;27/12/2023;12:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;12:45:00;27/12/2023;13:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,186;kWh;Read;
27/12/2023;12:45:00;27/12/2023;13:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;13:00:00;27/12/2023;13:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,111;kWh;Read;
27/12/2023;13:00:00;27/12/2023;13:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;13:15:00;27/12/2023;13:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,168;kWh;Read;
27/12/2023;13:15:00;27/12/2023;13:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;13:30:00;27/12/2023;13:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,138;kWh;Read;
27/12/2023;13:30:00;27/12/2023;13:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;13:45:00;27/12/2023;14:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,160;kWh;Read;
27/12/2023;13:45:00;27/12/2023;14:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;14:00:00;27/12/2023;14:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,155;kWh;Read;
27/12/2023;14:00:00;27/12/2023;14:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;14:15:00;27/12/2023;14:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,106;kWh;Read;
27/12/2023;14:15:00;27/12/2023;14:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;14:30:00;27/12/2023;14:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,099;kWh;Read;
27/12/2023;14:30:00;27/12/2023;14:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;14:45:00;27/12/2023;15:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,140;kWh;Read;
27/12/2023;14:45:00;27/12/2023;15:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;15:00:00;27/12/2023;15:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,158;kWh;Read;
27/12/2023;15:00:00;27/12/2023;15:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;15:15:00;27/12/2023;15:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,180;kWh;Read;
27/12/2023;15:15:00;27/12/2023;15:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;15:30:00;27/12/2023;15:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,194;kWh;Read;
27/12/2023;15:30:00;27/12/2023;15:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;15:45:00;27/12/2023;16:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,213;kWh;Read;
27/12/2023;15:45:00;27/12/2023;16:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
27/12/2023;16:00:00;27/12/2023;16:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,285;kWh;Read;
27/12/2023;16:00:00;27/12/2023;16:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
